idSucursal;idTipoPaquete;Servicio Cable;Fibra optica;Servicio Internet;Servicio Telefonía;PP Paquete;PN Paquete;Tarifa Promocional;SIMETRÍA;internet_promo;internet_promo_temp;tar_promocional_temp;QUERY
130;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '130', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
130;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '130', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
130;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '130', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
130;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '130', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
130;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '130', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
130;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '130', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
130;3;0;;60;1;$500;$600;0;1;;;;(NULL, '130', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
130;3;0;;100;1;$600;$700;0;1;;;;(NULL, '130', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
130;3;0;;250;1;$700;$800;0;1;;;;(NULL, '130', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
130;3;0;;500;1;$800;$900;0;1;;;;(NULL, '130', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
130;2;2;;60;1;$650;$750;;1;;;;(NULL, '130', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
130;2;2;;100;1;$750;$850;;1;;;;(NULL, '130', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
130;2;2;;250;1;$850;$950;;1;;;;(NULL, '130', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
130;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '130', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
130;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '130', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
131;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '131', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
131;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '131', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
132;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '132', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
132;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '132', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
133;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '133', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
133;2;2;;60;1;$550;$600;400;0;120;6;6;(NULL, '133', '2', '2', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
134;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '134', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
134;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '134', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
135;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '135', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
135;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '135', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
136;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '136', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
136;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '136', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
137;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '137', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
137;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '137', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
138;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '138', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
138;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '138', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
139;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '139', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
139;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '139', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
140;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '140', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
140;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '140', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
141;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '141', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
141;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '141', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
142;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '142', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
142;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '142', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
143;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '143', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
143;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '143', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
144;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '144', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
144;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '144', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
145;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '145', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
145;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '145', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
146;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '146', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
146;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '146', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
147;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '147', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
147;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '147', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
148;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '148', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
148;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '148', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
149;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '149', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
149;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '149', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
150;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '150', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
150;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '150', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
151;3;0;;100;1;$550;$600;0;0;;;;(NULL, '151', '3', '0', '', '100', '1', '550', '600', '0', '', '', '0', '1', current_timestamp()),
151;2;1;;100;1;$650;$700;;0;;;;(NULL, '151', '2', '1', '', '100', '1', '650', '700', '0', '', '', '', '1', current_timestamp()),
152;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '152', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
152;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '152', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
153;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '153', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
153;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '153', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
154;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '154', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
154;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '154', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
156;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '156', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
156;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '156', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
157;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '157', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
157;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '157', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
158;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '158', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
158;2;2;;60;1;$550;$600;400;0;120;6;6;(NULL, '158', '2', '2', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
159;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '159', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
159;2;2;;60;1;$550;$600;400;0;120;6;6;(NULL, '159', '2', '2', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
160;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '160', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
160;2;2;;60;1;$550;$600;400;0;120;6;6;(NULL, '160', '2', '2', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
161;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '161', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
161;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '161', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
162;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '162', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
162;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '162', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
163;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '163', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
163;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '163', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
164;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '164', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
164;2;2;;60;1;$550;$600;400;0;120;6;6;(NULL, '164', '2', '2', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
165;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '165', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
165;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '165', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
166;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '166', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
166;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '166', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
166;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '166', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
166;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '166', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
166;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '166', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
166;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '166', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
166;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '166', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
166;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '166', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
166;3;0;;60;1;$500;$600;0;1;;;;(NULL, '166', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
166;3;0;;100;1;$600;$700;0;1;;;;(NULL, '166', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
166;3;0;;250;1;$700;$800;0;1;;;;(NULL, '166', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
166;3;0;;500;1;$800;$900;0;1;;;;(NULL, '166', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
166;2;2;;60;1;$650;$750;;1;;;;(NULL, '166', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
166;2;2;;100;1;$750;$850;;1;;;;(NULL, '166', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
166;2;2;;250;1;$850;$950;;1;;;;(NULL, '166', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
166;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '166', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
166;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '166', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
167;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '167', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
167;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '167', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
168;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '168', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
168;2;1;;60;1;$550;$600;400;0;120;6;6;(NULL, '168', '2', '1', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
169;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '169', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
169;2;2;;60;1;$550;$600;400;0;120;6;6;(NULL, '169', '2', '2', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
170;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '170', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
170;2;2;;60;1;$550;$600;400;0;120;6;6;(NULL, '170', '2', '2', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
171;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '171', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
171;2;2;;60;1;$550;$600;400;0;120;6;6;(NULL, '171', '2', '2', '', '60', '1', '550', '600', '0', '120', '6', '400', '1', current_timestamp()),
172;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '172', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
172;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '172', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
172;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '172', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
172;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '172', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
172;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '172', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
172;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '172', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
172;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '172', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
172;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '172', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
172;3;0;;60;1;$500;$600;0;1;;;;(NULL, '172', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
172;3;0;;100;1;$600;$700;0;1;;;;(NULL, '172', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
172;3;0;;250;1;$700;$800;0;1;;;;(NULL, '172', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
172;3;0;;500;1;$800;$900;0;1;;;;(NULL, '172', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
172;2;2;;60;1;$650;$750;;1;;;;(NULL, '172', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
172;2;2;;100;1;$750;$850;;1;;;;(NULL, '172', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
172;2;2;;250;1;$850;$950;;1;;;;(NULL, '172', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
172;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '172', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
172;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '172', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
173;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '173', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
173;2;2;;100;1;$700;$750;550;0;200;6;6;(NULL, '173', '2', '2', '', '100', '1', '700', '750', '0', '200', '6', '550', '1', current_timestamp()),
173;2;2;;250;1;$800;$850;650;0;500;6;6;(NULL, '173', '2', '2', '', '250', '1', '800', '850', '0', '500', '6', '650', '1', current_timestamp()),
173;2;2;;500;1;$900;$950;750;0;1000;6;6;(NULL, '173', '2', '2', '', '500', '1', '900', '950', '0', '1000', '6', '750', '1', current_timestamp()),
173;3;0;;60;1;$450;$500;300;0;120;6;6;(NULL, '173', '3', '0', '', '60', '1', '450', '500', '0', '120', '6', '300', '1', current_timestamp()),
173;3;0;;100;1;$550;$600;400;0;200;6;6;(NULL, '173', '3', '0', '', '100', '1', '550', '600', '0', '200', '6', '400', '1', current_timestamp()),
173;3;0;;250;1;$650;$700;500;0;500;6;6;(NULL, '173', '3', '0', '', '250', '1', '650', '700', '0', '500', '6', '500', '1', current_timestamp()),
173;3;0;;500;1;$750;$800;600;0;1000;6;6;(NULL, '173', '3', '0', '', '500', '1', '750', '800', '0', '1000', '6', '600', '1', current_timestamp()),
173;3;0;;60;1;$500;$600;0;1;;;;(NULL, '173', '3', '0', '', '60', '1', '500', '600', '1', '', '', '0', '1', current_timestamp()),
173;3;0;;100;1;$600;$700;0;1;;;;(NULL, '173', '3', '0', '', '100', '1', '600', '700', '1', '', '', '0', '1', current_timestamp()),
173;3;0;;250;1;$700;$800;0;1;;;;(NULL, '173', '3', '0', '', '250', '1', '700', '800', '1', '', '', '0', '1', current_timestamp()),
173;3;0;;500;1;$800;$900;0;1;;;;(NULL, '173', '3', '0', '', '500', '1', '800', '900', '1', '', '', '0', '1', current_timestamp()),
173;2;2;;60;1;$650;$750;;1;;;;(NULL, '173', '2', '2', '', '60', '1', '650', '750', '1', '', '', '', '1', current_timestamp()),
173;2;2;;100;1;$750;$850;;1;;;;(NULL, '173', '2', '2', '', '100', '1', '750', '850', '1', '', '', '', '1', current_timestamp()),
173;2;2;;250;1;$850;$950;;1;;;;(NULL, '173', '2', '2', '', '250', '1', '850', '950', '1', '', '', '', '1', current_timestamp()),
173;2;2;;500;1;$950;$1.050;;1;;;;(NULL, '173', '2', '2', '', '500', '1', '950', '1050', '1', '', '', '', '1', current_timestamp()),
173;1;1;;1000;1;$1.000;$1.100;;0;;;;(NULL, '173', '1', '1', '', '1000', '1', '1000', '1100', '0', '', '', '', '1', current_timestamp()),
174;2;2;;60;1;$600;$650;450;0;120;6;6;(NULL, '174', '2', '2', '', '60', '1', '600', '650', '0', '120', '6', '450', '1', current_timestamp()),
